Initials,DateBlkTrtmnt,Date,Block,Treatment,CountType,Insect.type,Concat_DBT_sp_num,DG_Spec_ID_code,Jaime_Family_ID.x,Jaime_Genus_ID.x,Jaime_Species_ID.x,Jaime_GenusSpeciesID.x,Jaime_Sex_ID.x,PlantCode.x,InsectGenus,InsectSpecies,TypeGenusSpeInsect,PhotoPacket,Idnotes,Sex,Count,PlantGenus,PlantSpecies,Pollen_Nectar,Idnumber,captured.,Notes.x,Jaime_Family_ID.y,Jaime_Genus_ID.y,Jaime_Species_ID.y,Jaime_GenusSpeciesID.y,Jaime_Sex_ID.y,PlantCode.y,DGPrelimFam,DGPrelimGenus,DGPrelimSp,DGPrelimGenSp,DGPrelimSex,...13,Notes.y
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp6,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p6,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bee,17Jun2024shtahs1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Horkelia,californica,,s1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bee,17Jun2024shtah,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N2,Bombus,17Jun2024shtahp7,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p7,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N2,Bombus,17Jun2024shtahp8,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p8,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N2,Bombus,17Jun2024shtahp9,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p9,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N2,Bombus,17Jun2024shtah,,,,,,,,,,Bombus  ,,,,1,Horkelia,californica,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N2,Bee,17Jun2024shtahp10,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p10,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,16Jul2024shtac,16Jul2024,shta,c,snapshot,Bee,16Jul2024shtac,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Grevillea,lanigera,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,16Jul2024shtac,16Jul2024,shta,c,N1,Bee,16Jul2024shtac,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Grevillea,lanigera,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,16Jul2024shtac,16Jul2024,shta,c,N1,Hoverfly,16Jul2024shtacp1,,,,,,,,,,Hoverfly  ,16Jul2024shtaCp1,,,1,Grevillea,lanigera,,p1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,16Jul2024shtac,16Jul2024,shta,c,N2,,16Jul2024shtac,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,29Apr2024fscgh,29Apr2024,fscg,h,snapshot,,29Apr2024fscgh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,29Apr2024fscgh,29Apr2024,fscg,h,N1,Bombus,29Apr2024fscghp1,,,,,,,,,vosnesenskii,Bombus  vosnesenskii,,"yellow face & thorax, no yellow underneath, corbicula",female,1,ground,,,p1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,29Apr2024fscgh,29Apr2024,fscg,h,N1,Bombus,29Apr2024fscgh,,,,,,,,,,Bombus  ,,,,1,Phacelia,californica,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,29Apr2024fscgh,29Apr2024,fscg,h,N1,Bombus,29Apr2024fscghp2,,,,,,,,,melanopygus,Bombus  melanopygus,,"T1 & T4 yellow, center of thorax surrounded by yellow, no corbicula",male,1,Kniphofia,,,p2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,29Apr2024fscgh,29Apr2024,fscg,h,N2,Hoverfly,29Apr2024fscghp3,,,,,,,,,,Hoverfly  ,29Apr2024fscgHp3,,,1,Fragaria,vesca,,p3,yes,on leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,31Mar2024shtanh,31Mar2024,shta,nh,snapshot,,31Mar2024shtanh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,31Mar2024shtanh,31Mar2024,shta,nh,N1,Bombus,31Mar2024shtanh,,,,,,,,,,Bombus  ,,,,1,,,,,missed,fly through,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,31Mar2024shtanh,31Mar2024,shta,nh,N1,Bee/Wasp,31Mar2024shtanhs1,,,,,,,,"small, thin",,"Bee/Wasp small, thin ",,,,1,Achillea,millefolium,,s1,yes,buzz around,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,31Mar2024shtanh,31Mar2024,shta,nh,N1,Butterfly,31Mar2024shtanh?,,,,,,,,common checkered-skipper,,Butterfly common checkered-skipper ,,,,1,Oxalis,pes-caprae,,?,?,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,31Mar2024shtanh,31Mar2024,shta,nh,N2,Bombus,31Mar2024shtanhp1,,,,,,,,,melanopygus,Bombus  melanopygus,,"T1 & T4 yellow, center of thorax surrounded by yellow, corbicula",female,1,Grevillea,lanigera,,p1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,31Mar2024shtanh,31Mar2024,shta,nh,N2,Bee/Wasp,31Mar2024shtanhs1,,,,,,,,"small, thin",,"Bee/Wasp small, thin ",,,,1,Calystegia,purpurata,,s1,yes,on leaves,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtanh,17Jun2024,shta,nh,snapshot,Hoverfly,17Jun2024shtanh,,,,,,,,,,Hoverfly  ,,,,1,Calandrinia,grandiflora,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtanh,17Jun2024,shta,nh,N1,Bombus,17Jun2024shtanhp1,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow T4, underneath, face & front of thorax, no corbicula",male,1,Calandrinia,grandiflora,,p1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtanh,17Jun2024,shta,nh,N1,Hoverfly,17Jun2024shtanhp2,,,,,,,,,,Hoverfly  ,17Jun2024shtaNHp2,,,1,Calandrinia,grandiflora,,p2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtanh,17Jun2024,shta,nh,N1,Bombus,17Jun2024shtanhp3,,,,,,,,,vosnesenskii,Bombus  vosnesenskii,,"yellow T4, yellow face and thorax, not yellow under, corbicula",female,1,Calandrinia,grandiflora,,p3,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtanh,17Jun2024,shta,nh,N1,Hoverfly,17Jun2024shtanh,,,,,,,,,,Hoverfly  ,,,,1,Achillea,millefolium,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtanh,17Jun2024,shta,nh,N2,,17Jun2024shtanh,,,,,,,,,,,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,15Jul2024shtanh,15Jul2024,shta,nh,snapshot,,15Jul2024shtanh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,15Jul2024shtanh,15Jul2024,shta,nh,N1,Wasp,15Jul2024shtanhp1,,,,,,,,Eumeninae,,Wasp Eumeninae ,15Jul2024shtaNHp1,"no diamond, no backstraps, dark thorax",,1,Achillea,millefolium,,p1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,15Jul2024shtanh,15Jul2024,shta,nh,N1,Hoverfly,15Jul2024shtanhp2,,,,,,,,,,Hoverfly  ,15Jul2024shtaNHp2,,,1,Calandrinia,grandiflora,,p2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,15Jul2024shtanh,15Jul2024,shta,nh,N2,Bee,15Jul2024shtanhs1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Calandrinia,grandiflora,,s1,yes,on stem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,15Jul2024shtanh,15Jul2024,shta,nh,N2,Bee,15Jul2024shtanhs2,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Calandrinia,grandiflora,,s2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,15Jul2024shtanh,15Jul2024,shta,nh,N2,Hoverfly,15Jul2024shtanhp3,,,,,,,,,,Hoverfly  ,15Jul2024shtaNHp3,,,1,Calandrinia,grandiflora,,p3,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,15Jul2024shtanh,15Jul2024,shta,nh,N2,Bee,15Jul2024shtanhs3,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Calandrinia,grandiflora,,s3,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,23Sep2024shtanh,23Sep2024,shta,nh,snapshot,Butterfly,23Sep2024shtanh,,,,,,,,,,Butterfly  ,,,,1,Calandrinia,grandiflora,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,23Sep2024shtanh,23Sep2024,shta,nh,N1,Hoverfly,23Sep2024shtanhp1,,,,,,,,,,Hoverfly  ,23Sep2024shtaNHp1,,,1,Calystegia,purpurata,,p1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,23Sep2024shtanh,23Sep2024,shta,nh,N2,Bee,23Sep2024shtanhs1,23Sep2024shtaNHs1,Halictidae,Lasioglossum (Dialictus),sp. 1,Lasioglossum (Dialictus) sp. 1,F,CalGra,"small, dark",,"Bee small, dark ",,,,1,Calandrinia,grandiflora,,s1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,27Aug2024shtanh,27Aug2024,shta,nh,snapshot,Bee,27Aug2024shtanh,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Calandrinia,grandiflora,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,27Aug2024shtanh,27Aug2024,shta,nh,snapshot,Bee,27Aug2024shtanh,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Calandrinia,grandiflora,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,27Aug2024shtanh,27Aug2024,shta,nh,N1,Bee,27Aug2024shtanhp1,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Grevillea,lanigera,,p1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,27Aug2024shtanh,27Aug2024,shta,nh,N1,Bee,27Aug2024shtanhp2,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Calandrinia,grandiflora,,p2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,27Aug2024shtanh,27Aug2024,shta,nh,N1,Bee,27Aug2024shtanh,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Grevillea,lanigera,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,27Aug2024shtanh,27Aug2024,shta,nh,N1,Bee,27Aug2024shtanhp3,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Calandrinia,grandiflora,,p3,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,27Aug2024shtanh,27Aug2024,shta,nh,N1,Bee,27Aug2024shtanhs1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Calandrinia,grandiflora,,s1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,27Aug2024shtanh,27Aug2024,shta,nh,N1,Wasp,27Aug2024shtanh,,,,,,,,unknown,,Wasp unknown ,,,,1,Eriogonum,latifolium,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,27Aug2024shtanh,27Aug2024,shta,nh,N1,Bee,27Aug2024shtanhp4,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Calandrinia,grandiflora,,p4,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,27Aug2024shtanh,27Aug2024,shta,nh,N1,Bee,27Aug2024shtanhs2,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Calandrinia,grandiflora,,s2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,27Aug2024shtanh,27Aug2024,shta,nh,N1,Bee,27Aug2024shtanhp5?,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Calandrinia,grandiflora,,p5?,?,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,27Aug2024shtanh,27Aug2024,shta,nh,N2,Bee,27Aug2024shtanhp6,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Grevillea,lanigera,,p6,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,27Aug2024shtanh,27Aug2024,shta,nh,N2,Bee,27Aug2024shtanh,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Calandrinia,grandiflora,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,27Aug2024shtanh,27Aug2024,shta,nh,N2,Bee,27Aug2024shtanhp7,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Grevillea,lanigera,,p7,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,27Aug2024shtanh,27Aug2024,shta,nh,N2,Bee,27Aug2024shtanhs3,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Calandrinia,grandiflora,,s3,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,27Aug2024shtanh,27Aug2024,shta,nh,N2,Bee,27Aug2024shtanhs4,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Calandrinia,grandiflora,,s4,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,12Aug2024shtanh,12Aug2024,shta,nh,snapshot,,12Aug2024shtanh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,12Aug2024shtanh,12Aug2024,shta,nh,N1,Bee,12Aug2024shtanh,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Eriogonum,latifolium,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,12Aug2024shtanh,12Aug2024,shta,nh,N2,,12Aug2024shtanh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtac,17Jun2024,shta,c,snapshot,,17Jun2024shtac,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtac,17Jun2024,shta,c,N1,Wasp,17Jun2024shtacp1,,,,,,,,Vespula,?,Wasp Vespula ?,17Jun2024shtaCp1,,,1,Grevillea,lanigera,,p1,yes,Can't tell species by pictures,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtac,17Jun2024,shta,c,N1,Bee,17Jun2024shtacs1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Grevillea,lanigera,,s1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtac,17Jun2024,shta,c,N2,,17Jun2024shtac,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,16Jul2024shtah,16Jul2024,shta,h,snapshot,Bombus,16Jul2024shtah,,,,,,,,,,Bombus  ,,,,3,Horkelia,californica,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,16Jul2024shtah,16Jul2024,shta,h,snapshot,Hoverfly,16Jul2024shtah,,,,,,,,,,Hoverfly  ,,,,1,Grevillea,lanigera,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,16Jul2024shtah,16Jul2024,shta,h,N1,Bombus,16Jul2024shtahp1,,,,,,,,,caliginosus,Bombus  caliginosus,,"T4 yellow, front thorax and face yellow, yellow under",female,1,Horkelia,californica,,p1,yes,pollen ball,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,16Jul2024shtah,16Jul2024,shta,h,N1,Bombus,16Jul2024shtahp2,,,,,,,,,vos/calig,Bombus  vos/calig,,"T4 yellow, front thorax and face yellow, yellow under, no corbicula",male,1,Horkelia,californica,,p2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,16Jul2024shtah,16Jul2024,shta,h,N1,Hoverfly,16Jul2024shtahp3,,,,,,,,,,Hoverfly  ,16Jul2024shtaHp3,,,1,Grindelia,hirsitula,,p3,yes,landed on leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,16Jul2024shtah,16Jul2024,shta,h,N2,Bombus,16Jul2024shtahp4,,,,,,,,,vos/calig,Bombus  vos/calig,,"T4 yellow, front thorax and face yellow, yellow under, no corbicula",male,1,Horkelia,californica,,p4,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,16Jul2024shtah,16Jul2024,shta,h,N2,Bombus,16Jul2024shtahp5,,,,,,,,,vosnesenskii,Bombus  vosnesenskii,,"yellow T4, yellow face and thorax, not yellow under",female,1,Horkelia,californica,,p5,yes,pollen ball,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,23Sep2024shtac,23Sep2024,shta,c,snapshot,,23Sep2024shtac,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,23Sep2024shtac,23Sep2024,shta,c,N1,Wasp,23Sep2024shtacp1,,,,,,,,Vespula,alascensis,Wasp Vespula alascensis,23Sep2024shtaCp1,"no diamond on T1, backstraps, no checkmark",,1,Grevillea,lanigera,,p1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,23Sep2024shtac,23Sep2024,shta,c,N2,Bird,23Sep2024shtac,,,,,,,,Anna's hummingbird,,Bird Anna's hummingbird ,,,,NA,Grevillea,lanigera,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,15May2024lileh,15May2024,lile,h,snapshot,,15May2024lileh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,15May2024lileh,15May2024,lile,h,N1,Hoverfly,15May2024lilehp1,,,,,,,,,,Hoverfly  ,15May2024lileHp1,,,1,Calandrinia,grandiflora,,p1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,15May2024lileh,15May2024,lile,h,N1,Hoverfly,15May2024lilehp2,,,,,,,,,,Hoverfly  ,15May2024lileHp2,,,1,Calandrinia,grandiflora,,p2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,15May2024lileh,15May2024,lile,h,N1,Bombus,15May2024lilehp3,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow T4, sternites, face and thorax, no corbicula",male,1,Phacelia,californica,,p3,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,15May2024lileh,15May2024,lile,h,N1,Bombus,15May2024lilehp4,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow T4, sternites, face and thorax, no corbicula",male,1,Horkelia,californica,,p4,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,15May2024lileh,15May2024,lile,h,N1,Bombus,15May2024lileh,,,,,,,,,,Bombus  ,,,,1,Aloe,arborescens,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,15May2024lileh,15May2024,lile,h,N2,Hoverfly,15May2024lileh,,,,,,,,,,Hoverfly  ,,,,1,Phacelia,californica,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,15May2024lileh,15May2024,lile,h,N2,Bombus,15May2024lileh,,,,,,,,,,Bombus  ,,,,1,Geranium,dissectum,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,22May2024lilenh,22May2024,lile,nh,snapshot,Unknown,22May2024lilenh,,,,,,,,,,Unknown  ,,,,1,Achillea,millefolium,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,22May2024lilenh,22May2024,lile,nh,N1,Bee,22May2024lilenhs1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Achillea,millefolium,,s1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,22May2024lilenh,22May2024,lile,nh,N1,Bee,22May2024lilenh,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Fragaria,chiloensis,,,missed,on leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,22May2024lilenh,22May2024,lile,nh,N2,Hoverfly,22May2024lilenhp1,,,,,,,,,,Hoverfly  ,22May2024lileNHp1,,,1,Sidalcea,malviflora,,p1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,22May2024lilenh,22May2024,lile,nh,N2,Bee,22May2024lilenh,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Achillea,millefolium,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,03Jun2024eawah,03Jun2024,eawa,h,snapshot,Bombus,03Jun2024eawah,,,,,,,,,,Bombus  ,,,,2,Lantana,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,03Jun2024eawah,03Jun2024,eawa,h,snapshot,Bombus,03Jun2024eawah,,,,,,,,,,Bombus  ,,,,1,Horkelia,californica,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,03Jun2024eawah,03Jun2024,eawa,h,N1,Bombus,03Jun2024eawahp1,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow T4, face, thorax, underneath, no corbicula",male,1,Lantana,,,p1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,03Jun2024eawah,03Jun2024,eawa,h,N1,Bombus,03Jun2024eawahp2,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow T4, face, thorax, underneath, no corbicula",male,1,Horkelia,californica,,p2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,03Jun2024eawah,03Jun2024,eawa,h,N1,Bombus,03Jun2024eawah,,,,,,,,,,Bombus  ,,,,1,Horkelia,californica,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,03Jun2024eawah,03Jun2024,eawa,h,N2,Bombus,03Jun2024eawahp3,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow T4, face, thorax, underneath, no corbicula",male,1,Lantana,,,p3,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,01Sep2024pagoh,01Sep2024,pago,h,snapshot,Hoverfly,01Sep2024pagoh,,,,,,,,,,Hoverfly  ,,,,1,ground,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,01Sep2024pagoh,01Sep2024,pago,h,N1,,01Sep2024pagoh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,01Sep2024pagoh,01Sep2024,pago,h,N2,Bee,01Sep2024pagoh,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,ground,,,,missed,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,03Jun2024eawanh,03Jun2024,eawa,nh,snapshot,Hoverfly,03Jun2024eawanh,,,,,,,,,,Hoverfly  ,,,,1,Achillea,millefolium,,,no,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,03Jun2024eawanh,03Jun2024,eawa,nh,N1,,03Jun2024eawanh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,03Jun2024eawanh,03Jun2024,eawa,nh,N2,Wasp,03Jun2024eawanhp1,,,,,,,,Dolicovespula,arenaria,Wasp Dolicovespula arenaria,03Jun2024eawanhP1,"checkmark, broken goggles, T1 yellow interrupted",,1,Achillea,millefolium,,p1,yes,Vespula? Or paper wasp - hover around leaves mostly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,03Jun2024eawanh,03Jun2024,eawa,nh,N2,Bee,03Jun2024eawanh,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Achillea,millefolium,,,no,missed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,03Jun2024foscnh,03Jun2024,fosc,nh,snapshot,Bee,03Jun2024foscnh,,,,,,,,Bombus,vos/calig,Bee Bombus vos/calig,,,,1,Eriogonum,latifolium,,,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,03Jun2024foscnh,03Jun2024,fosc,nh,N1,Bee,03Jun2024foscnhp1,,,,,,,,Bombus,,Bee Bombus ,03Jun2024foscNHp1,,,1,Eriogonum,latifolium,,p1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,03Jun2024foscnh,03Jun2024,fosc,nh,N2,,03Jun2024foscnh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
